,분기,행정동_코드_명,업종,연령대_10_매출_금액,연령대_20_매출_금액,연령대_10_매출_건수,연령대_20_매출_건수
51096,4,방학2동,미용실,1280053,17660676,113,730
51097,4,방학2동,자전거 및 기타운송장비,0,483532,0,16
51098,4,방학2동,조명용품,0,146636,0,15
51099,4,방학2동,노래방,12532197,8651825,84,185
51100,4,방학2동,전자상거래업,0,0,0,0
51101,4,방학2동,네일숍,0,0,0,0
51102,4,쌍문1동,슈퍼마켓,9927726,99190579,1888,12343
51103,4,쌍문1동,피부관리실,0,0,0,0
51104,4,쌍문2동,제과점,4048356,49916438,492,5186
51105,4,쌍문2동,미용실,3147876,79879296,199,2324
51106,4,쌍문2동,당구장,421601,1131171,55,145
51107,4,쌍문3동,패스트푸드점,4086965,42468889,391,3960
51108,4,쌍문3동,미곡판매,0,0,0,0
51109,4,쌍문3동,시계및귀금속,0,0,0,0
51110,4,쌍문3동,화초,0,0,0,0
51111,4,쌍문4동,반찬가게,11100,0,4,0
51112,4,창1동,운동/경기용품,0,12765755,0,331
51113,4,창1동,섬유제품,0,2434992,0,33
51114,4,창2동,자동차수리,0,19092096,0,114
51115,4,창2동,편의점,56902879,536594178,14755,83468
51116,4,창2동,신발,323562,911266,12,49
51117,4,창3동,미곡판매,0,466439,0,39
51118,4,창4동,스포츠클럽,980757,8902253,15,96
51119,4,창3동,세탁소,0,1628599,0,155
51120,4,상계5동,일반교습학원,0,0,0,0
51121,4,창3동,슈퍼마켓,4477677,139411574,940,20333
51122,4,창4동,의료기기,363078625,0,294,0
51123,4,창5동,문구,2520290,16098307,737,2468
51124,4,창5동,세탁소,180703,9345388,30,1119
51125,4,창5동,가전제품,0,8055616,0,190
51126,4,공릉1동,노래방,0,10142981,0,399
51127,4,공릉1동,안경,934759,46760423,37,843
51128,4,공릉1동,청과상,843248,18855272,79,2167
51129,4,공릉2동,한의원,0,5925211,0,275
51130,4,공릉2동,청과상,525459,4203029,49,456
51131,4,상계10동,편의점,25050490,99064043,6247,21406
51132,4,상계1동,골프연습장,0,3918782,0,122
51133,4,상계1동,자동차미용,0,7827577,0,500
51134,4,상계1동,청과상,0,63727,0,12
51135,4,상계2동,일식음식점,21594937,135887881,1584,8240
51136,4,상계2동,조명용품,0,127858220,0,3586
51137,4,상계3·4동,여관,0,2346215,0,68
51138,4,상계5동,슈퍼마켓,8160742,183738658,1690,21459
51139,4,상계3·4동,슈퍼마켓,2196005,60795230,354,8454
51140,4,상계3·4동,핸드폰,0,0,0,0
51141,4,상계3·4동,인테리어,0,0,0,0
51142,4,불광2동,외국어학원,0,0,0,0
51143,4,상계6·7동,화장품,1953858,28558113,80,950
51144,4,상계6·7동,스포츠 강습,0,10351001,0,43
51145,4,상계6·7동,인테리어,0,0,0,0
51146,4,상계8동,미용실,3769796,29724357,272,1151
51147,4,상계8동,한의원,992208,15672764,97,906
51148,4,상계9동,일반교습학원,0,9943436,0,36
51149,4,상계9동,육류판매,293953,15003406,28,755
51150,4,월계1동,편의점,117637411,721939348,27460,138480
51151,4,월계1동,문구,3546984,17946240,513,2905
51152,4,월계1동,피부관리실,0,0,0,0
51153,4,월계2동,치과의원,0,477693,0,18
51154,4,중계1동,양식음식점,9069977,47109395,580,1225
51155,4,중계1동,한의원,0,528713,0,78
51156,4,중계2·3동,의약품,16014731,153946562,2819,18465
51157,4,중계2·3동,전자상거래업,84000,308000,18,67
51158,4,중계4동,스포츠 강습,0,11551039,0,27
51159,4,중계본동,외국어학원,10292418,729534,45,31
51160,4,중계4동,커피-음료,12528502,86009609,2549,19562
51161,4,중계4동,치킨전문점,7644360,63024007,386,3125
51162,4,중계본동,청과상,1353853,7844827,150,986
51163,4,하계1동,외국어학원,0,0,0,0
51164,4,하계1동,일반의원,5259104,48167763,734,3271
51165,4,하계1동,화장품,0,0,0,0
51166,4,갈현1동,스포츠 강습,0,11580781,0,102
51167,4,갈현1동,수산물판매,0,706223,0,41
51168,4,갈현1동,인테리어,0,0,0,0
51169,4,갈현1동,자동차수리,0,1606381,0,9
51170,4,갈현2동,PC방,35258496,270981222,12771,60299
51171,4,갈현2동,자동차수리,0,3886284,0,23
51172,4,갈현2동,인테리어,0,0,0,0
51173,4,구산동,의약품,4583803,72490294,852,7205
51174,4,구산동,문구,152614,333297,53,60
51175,4,녹번동,반찬가게,0,11920367,0,872
51176,4,대조동,예술학원,0,0,0,0
51177,4,대조동,화초,705743,16502451,12,586
51178,4,대조동,운동/경기용품,0,54397802,0,119
51179,4,대조동,신발,0,4520509,0,74
51180,4,대조동,스포츠 강습,0,16631550,0,52
51181,4,불광1동,일반의원,15660104,728566527,1923,19463
51182,4,불광1동,미곡판매,0,0,0,0
51183,4,불광1동,세탁소,68012,3707439,5,315
51184,4,불광1동,육류판매,0,1006186,0,51
51185,4,불광2동,편의점,42508122,666680440,10534,117201
51186,4,수색동,패스트푸드점,246810,6945157,8,270
51187,4,수색동,수산물판매,0,19209516,0,338
51188,4,신사1동,중식음식점,4557749,60867973,174,2192
51189,4,신사1동,슈퍼마켓,4623600,115649040,545,10597
51190,4,신사1동,일식음식점,1030060,12367779,24,353
51191,4,신사2동,미용실,498178,18155927,33,802
51192,4,신사2동,일반교습학원,0,2043585,0,6
51193,4,역촌동,컴퓨터및주변장치판매,0,0,0,0
51194,4,응암1동,네일숍,0,3542909,0,41
51195,4,응암1동,슈퍼마켓,5572065,107246957,1156,15118
51196,4,응암1동,당구장,3427719,25963056,556,886
51197,4,응암1동,화장품,765324,3630240,31,102
51198,4,응암1동,PC방,61047050,103633948,13182,20972
51199,4,응암2동,편의점,8302642,230216569,1873,42833
51200,4,응암2동,분식전문점,296409,3925395,78,404
51201,4,응암2동,치과의원,145716,23734001,16,302
51202,4,응암3동,안경,0,19592654,0,285
51203,4,응암3동,가전제품,0,0,0,0
51204,4,증산동,미용실,1500349,11137376,63,509
51205,4,증산동,편의점,18915673,226369642,4656,39044
51206,4,증산동,치킨전문점,862820,8575156,44,432
51207,4,증산동,당구장,0,1343863,0,105
51208,4,증산동,분식전문점,73198,1528935,11,287
51209,4,진관동,호프-간이주점,0,36630734,0,1307
51210,4,남가좌1동,당구장,496470,0,55,0
51211,4,남가좌1동,수산물판매,0,19439729,0,760
51212,4,남가좌2동,커피-음료,25585109,205497710,4797,36278
51213,4,남가좌2동,양식음식점,6268748,45813653,639,3407
51214,4,북가좌2동,세탁소,72550,3230196,15,276
51215,4,북가좌1동,치과의원,0,10247470,0,168
51216,4,북가좌1동,자동차수리,0,1673678,0,18
51217,4,북가좌2동,육류판매,0,38374637,0,2216
51218,4,북가좌2동,서적,0,0,0,0
51219,4,북가좌2동,일식음식점,323461,9529939,16,334
51220,4,신촌동,미용실,45376430,955898432,947,19938
51221,4,신촌동,의약품,23910871,930824068,3055,74212
51222,4,연희동,세탁소,201410,56041014,33,5237
51223,4,연희동,핸드폰,0,0,0,0
51224,4,연희동,외국어학원,0,0,0,0
51225,4,천연동,제과점,1195044,13780505,150,1493
51226,4,충현동,호프-간이주점,2571253,133360066,73,2950
51227,4,홍은2동,분식전문점,49576829,234395761,5601,26837
51228,4,홍은2동,노래방,3029315,5723876,977,1814
51229,4,홍제1동,편의점,38850264,297444341,10471,56745
51230,4,홍제1동,피부관리실,0,0,0,0
51231,4,홍제1동,의약품,9177742,155573292,1658,19187
51232,4,홍제2동,노래방,2455770,17121145,658,1912
51233,4,홍제3동,편의점,35460655,429303866,10241,95589
51234,4,홍제3동,의약품,20649681,301408311,2741,32513
51235,4,홍제3동,치과의원,5541768,84479670,191,1139
51236,4,홍제3동,서적,9986503,5970619,475,375
51237,4,홍제3동,제과점,3184128,23987011,417,3427
51238,4,공덕동,청과상,0,2967256,0,169
51239,4,대흥동,편의점,115588297,2041760621,29088,398981
51240,4,대흥동,화초,624143,16673376,48,721
51241,4,도화동,커피-음료,18739224,504008419,2595,55047
51242,4,망원1동,미곡판매,0,4659689,0,174
51243,4,망원1동,미용실,8290556,116829760,186,3167
51244,4,망원1동,치킨전문점,3023389,61760884,212,3730
51245,4,망원1동,가전제품,0,0,0,0
51246,4,망원1동,화장품,1750087,66934301,111,3573
51247,4,망원1동,청과상,1587237,168352237,437,21089
51248,4,망원2동,한식음식점,10560974,634848885,426,20199
51249,4,망원2동,치과의원,309529,227885326,19,857
51250,4,망원2동,스포츠 강습,0,13923775,0,52
51251,4,망원2동,호프-간이주점,75452,38279881,3,788
51252,4,상암동,양식음식점,10602343,268151470,397,12270
51253,4,망원2동,노래방,200685,9531562,11,264
51254,4,망원2동,철물점,0,0,0,0
51255,4,상암동,미용실,2702998,60642404,140,2112
51256,4,상암동,스포츠클럽,0,131919070,0,834
51257,4,상암동,육류판매,0,0,0,0
51258,4,서강동,의약품,82437,15421247,12,1877
51259,4,서강동,분식전문점,11320534,147306849,1298,15169
51260,4,서교동,전자상거래업,264635307,3612457496,16818,170400
51261,4,서교동,의약품,56946172,1600256151,6810,180732
51262,4,서교동,미곡판매,0,0,0,0
51263,4,성산1동,노래방,0,12738967,0,346
51264,4,성산1동,일반의류,0,0,0,0
51265,4,성산2동,조명용품,0,22280560,0,525
51266,4,신수동,서적,1602765,7702682,241,360
51267,4,신수동,육류판매,295431,9419530,15,412
51268,4,신수동,일반의류,0,0,0,0
51269,4,신수동,패스트푸드점,1426189,9405864,164,1337
51270,4,아현동,세탁소,21960,1436897,4,108
51271,4,연남동,철물점,69635,12445472,20,816
51272,4,연남동,인테리어,0,0,0,0
51273,4,염리동,커피-음료,30631197,186259069,6819,23632
51274,4,연남동,반찬가게,5463376,167785978,229,5184
51275,4,연남동,한의원,0,10840990,0,736
51276,4,연남동,스포츠클럽,0,10145809,0,57
51277,4,염리동,한의원,378223,13192789,28,350
51278,4,염리동,육류판매,0,11570519,0,416
51279,4,염리동,피부관리실,0,545833,0,17
51280,4,용강동,커피-음료,2124755,142987059,450,27073
51281,4,용강동,육류판매,563622,6052717,18,66
51282,4,합정동,세탁소,0,7490610,0,504
51283,4,합정동,일식음식점,24353843,824157607,1296,27939
51284,4,합정동,노래방,353711,113268644,37,4207
51285,4,합정동,분식전문점,9532749,438848950,986,27427
51286,4,목2동,피부관리실,0,8646018,0,28
51287,4,목2동,예술학원,0,1412180,0,14
51288,4,목2동,일반의원,4727757,326271789,553,6558
51289,4,목3동,한식음식점,13202703,326511013,759,12837
51290,4,목3동,중식음식점,220546,15843669,11,711
51291,4,목3동,화장품,4960221,108705900,274,4738
51292,4,목4동,의약품,4990797,99170844,989,11597
51293,4,목3동,스포츠클럽,0,111224182,0,270
51294,4,목3동,가구,0,417315083,0,240
51295,4,목3동,일식음식점,548504,59516387,32,1321
51296,4,목4동,조명용품,0,1460902,0,114
51297,4,목4동,자동차수리,0,562500,0,2
51298,4,목4동,인테리어,0,0,0,0
51299,4,목4동,외국어학원,0,0,0,0
51300,4,목5동,커피-음료,52909306,123246923,13932,21265
51301,4,목5동,일식음식점,13037147,10783500,1208,794
51302,4,목5동,운동/경기용품,0,0,0,0
51303,4,목5동,외국어학원,673426,216128,7,0
51304,4,목5동,의약품,9562101,40195054,1496,4625
51305,4,신월1동,미용실,1440561,28090279,62,999
51306,4,신월1동,골프연습장,0,6463239,0,220
51307,4,신월1동,가전제품수리,0,0,0,0
51308,4,신월1동,철물점,0,2287080,0,280
51309,4,신월1동,치과의원,0,70137830,0,225
51310,4,신월1동,신발,92529,4375712,8,102
51311,4,신월2동,철물점,0,0,0,0
51312,4,신월4동,제과점,2169817,11966403,239,1413
51313,4,신월2동,분식전문점,1384816,10056889,108,842
51314,4,신월4동,육류판매,0,4892129,0,257
51315,4,신월5동,가전제품수리,0,0,0,0
51316,4,신월5동,자동차미용,0,0,0,0
51317,4,신월5동,의약품,1963720,47601588,202,3780
51318,4,신월5동,스포츠 강습,0,9322257,0,46
51319,4,신월6동,한식음식점,8675737,183769067,363,5576
51320,4,신월6동,노래방,4389036,19356704,1411,4279
51321,4,신월6동,조명용품,0,3906321,0,601
51322,4,신월7동,육류판매,0,127539184,0,2748
51323,4,신월7동,시계및귀금속,0,8552874,0,16
51324,4,신월7동,패스트푸드점,467961,8590784,32,507
51325,4,신정1동,슈퍼마켓,2816323,91244600,808,10202
51326,4,신정1동,안경,13529785,61406588,539,1734
51327,4,신정1동,육류판매,0,21228810,0,1137
51328,4,신정1동,노래방,3868289,20891755,825,3020
51329,4,신정1동,일식음식점,614947,44739188,11,624
51330,4,신정3동,시계및귀금속,0,200937,0,15
51331,4,신정2동,편의점,41121737,155837073,11392,30109
51332,4,신정3동,일반의원,13367760,183243972,2244,10803
51333,4,신정3동,한의원,1995054,15459014,185,1297
51334,4,신정4동,한식음식점,64916594,1909016277,3650,53965
51335,4,신정4동,일식음식점,1534155,63356387,45,991
51336,4,신정4동,컴퓨터및주변장치판매,0,12328087,0,330
51337,4,신정6동,스포츠 강습,0,0,0,0
51338,4,신정7동,미용실,5513533,34098710,359,1267
51339,4,신정7동,치과의원,1447601,79780368,27,1240
51340,4,신정7동,스포츠클럽,124727,15241690,25,75
51341,4,신정7동,반찬가게,0,1406510,0,114
51342,4,가양1동,슈퍼마켓,3203641,102505261,279,6958
51343,4,가양1동,육류판매,0,6673727,0,268
51344,4,가양2동,세탁소,0,4113613,0,264
51345,4,가양3동,컴퓨터및주변장치판매,0,0,0,0
51346,4,공항동,자동차미용,0,4090909,0,82
51347,4,공항동,커피-음료,3051112,66572651,524,11355
51348,4,공항동,중식음식점,9882612,77518861,799,2690
51349,4,공항동,스포츠 강습,0,0,0,0
51350,4,등촌1동,네일숍,0,4525105,0,112
51351,4,공항동,핸드폰,0,0,0,0
51352,4,등촌1동,편의점,76636996,1652590252,22647,284541
51353,4,등촌1동,시계및귀금속,701822,23801139,70,897
51354,4,등촌2동,부동산중개업,0,0,0,0
51355,4,등촌3동,반찬가게,857784,142592137,112,11081
51356,4,당산1동,제과점,1236134,47612178,202,6001
51357,4,발산1동,수산물판매,24879540,2838780843,761,45435
51358,4,발산1동,스포츠 강습,0,68331698,0,177
51359,4,방화1동,외국어학원,0,0,0,0
51360,4,방화1동,가구,0,0,0,0
51361,4,방화1동,미곡판매,0,260844,0,29
51362,4,방화1동,애완동물,19682,410929,4,38
51363,4,방화2동,치킨전문점,6596430,37932358,268,2372
51364,4,방화2동,패스트푸드점,1830079,13552656,56,567
51365,4,방화3동,육류판매,0,21151568,0,481
51366,4,방화3동,노래방,1097077,5205157,282,1087
51367,4,방화3동,화장품,0,1336764,0,48
51368,4,염창동,치과의원,621716,132637331,37,1726
51369,4,우장산동,육류판매,40517,9679111,5,345
51370,4,우장산동,외국어학원,0,0,0,0
51371,4,화곡1동,패스트푸드점,6226674,109722203,704,12552
51372,4,우장산동,일식음식점,0,18529951,0,156
51373,4,화곡1동,당구장,1253695,6979873,107,533
51374,4,화곡1동,스포츠 강습,0,124193618,0,366
51375,4,화곡2동,핸드폰,0,1779105,0,356
51376,4,화곡3동,청과상,0,3024421,0,261
51377,4,화곡4동,반찬가게,0,20833353,0,1370
51378,4,사당5동,화초,486622,2630481,16,116
51379,4,화곡4동,한의원,617969,42754012,61,1910
51380,4,화곡4동,가전제품,0,80059134,0,153
51381,4,화곡4동,핸드폰,0,7799362,0,263
51382,4,화곡4동,분식전문점,43871,32433692,13,3831
51383,4,화곡6동,섬유제품,0,237838,0,16
51384,4,화곡6동,의약품,2029759,92532912,448,11382
51385,4,화곡6동,일반의류,2343063,20988166,94,891
51386,4,화곡6동,치킨전문점,2313452,63852340,138,2412
51387,4,화곡6동,중식음식점,1134535,25774827,128,1142
51388,4,화곡6동,피부관리실,0,10960250,0,108
51389,4,화곡6동,일식음식점,2219064,105267418,145,2205
51390,4,화곡8동,패스트푸드점,2229439,52025846,234,4624
51391,4,화곡8동,시계및귀금속,0,7956439,0,24
51392,4,화곡8동,예술학원,0,0,0,0
51393,4,화곡본동,패스트푸드점,1998077,28460049,122,1670
51394,4,가리봉동,화장품,0,2435425,0,116
51395,4,가리봉동,청과상,144508,14436394,29,1127
51396,4,가리봉동,시계및귀금속,0,0,0,0
51397,4,개봉1동,치킨전문점,1651043,28061050,131,2052
51398,4,개봉1동,일반의원,13086471,169588346,1413,9253
51399,4,개봉1동,네일숍,0,252000,0,4
51400,4,대학동,문구,1504529,41205399,340,8366
51401,4,개봉2동,한식음식점,14056336,608593417,631,17591
51402,4,개봉2동,예술학원,0,0,0,0
51403,4,개봉2동,노래방,3349869,27055873,931,5659
51404,4,개봉3동,예술학원,0,0,0,0
51405,4,개봉3동,노래방,0,8786927,0,288
51406,4,개봉3동,문구,278111,962985,57,95
51407,4,고척1동,스포츠 강습,0,34955806,0,56
51408,4,고척1동,외국어학원,0,0,0,0
51409,4,고척1동,전자상거래업,0,0,0,0
51410,4,고척1동,PC방,93830155,232312615,22648,45797
51411,4,고척1동,조명용품,0,713818221,0,4129
51412,4,고척1동,자동차미용,0,5011701,0,263
51413,4,고척2동,한식음식점,17209661,202799753,1342,9763
51414,4,구로2동,청과상,0,14698214,0,1557
51415,4,고척2동,신발,0,801238,0,25
51416,4,고척2동,예술학원,0,18777777,0,72
51417,4,구로1동,한의원,0,481531,0,50
51418,4,구로2동,반찬가게,0,88767775,0,3962
51419,4,구로2동,당구장,347822,3562666,43,206
51420,4,구로4동,슈퍼마켓,4717775,175174718,1198,23261
51421,4,구로4동,반찬가게,52227,5556001,22,563
51422,4,구로4동,수산물판매,1783007,24368267,95,1214
51423,4,구로5동,전자상거래업,1207527,56643822,121,4460
